date,area,shift,coal_production_tonnes,target_production,critical_roles_present,total_wage_cost,Total_Cost_INR,Revenue_INR,Net_Profit_INR
06-02-2025,Kusmunda,Evening,5169.37,2500,32,57000,2900153.5,11372614,8472460.5
06-02-2025,Kusmunda,Night,5413.05,2500,32,54550,3031727.5,11908710,8876982.5
06-02-2025,Korba,Morning,5463.48,1333,34,58600,1970818,10380612,8409794
06-02-2025,Korba,Evening,4896.78,1333,29,53150,1767023,9303882,7536859
06-02-2025,Korba,Night,5152.94,1333,32,55600,1859129,9790586,7931457
07-02-2025,Dipka,Morning,4530.83,2000,27,58700,1871032,12686324,10815292
07-02-2025,Dipka,Evening,5749.51,2000,35,60300,2360104,16098628,13738524
07-02-2025,Dipka,Night,4942.32,2000,30,57850,2034778,13838496,11803718
07-02-2025,Kusmunda,Morning,5829.93,2500,35,59450,3265911.5,12825846,9559934.5
07-02-2025,Kusmunda,Evening,5738.23,2500,35,54750,3210776.5,12624106,9413329.5
07-02-2025,Kusmunda,Night,6215.55,2500,37,59000,3477552.5,13674210,10196657.5
07-02-2025,Korba,Morning,4760.34,1333,28,57100,1723219,9044646,7321427
07-02-2025,Korba,Evening,6201.06,1333,36,61900,2232271,11782014,9549743
07-02-2025,Korba,Night,4768.73,1333,29,56350,1725405.5,9060587,7335181.5
08-02-2025,Dipka,Morning,5191.76,2000,32,60100,2136804,14536928,12400124
08-02-2025,Dipka,Evening,5336.84,2000,33,56350,2191086,14943152,12752066
08-02-2025,Dipka,Night,5546.48,2000,33,52100,2270692,15530144,13259452
08-02-2025,Kusmunda,Morning,5913.79,2500,36,57200,3309784.5,13010338,9700553.5
08-02-2025,Kusmunda,Evening,4404.17,2500,27,50600,2472893.5,9689174,7216280.5
08-02-2025,Kusmunda,Night,5723.51,2500,34,59250,3207180.5,12591722,9384541.5
08-02-2025,Korba,Morning,5175.16,1333,32,58050,1869356,9832804,7963448
08-02-2025,Korba,Evening,4691.38,1333,30,53800,1695783,8913622,7217839
08-02-2025,Korba,Night,3489.36,1333,21,53800,1275076,6629784,5354708
09-02-2025,Dipka,Morning,5234.4,2000,32,62550,2156310,14656320,12500010
09-02-2025,Dipka,Evening,5650.23,2000,35,58050,2318142,15820644,13502502
09-02-2025,Dipka,Night,5426.75,2000,33,56350,2227050,15194900,12967850
09-02-2025,Kusmunda,Morning,4987.91,2500,31,60200,2803550.5,10973402,8169851.5
09-02-2025,Kusmunda,Evening,5169.94,2500,32,59550,2903017,11373868,8470851
09-02-2025,Kusmunda,Night,5881.76,2500,36,58600,3293568,12939872,9646304
09-02-2025,Korba,Morning,4853.84,1333,29,53800,1752644,9222296,7469652
09-02-2025,Korba,Evening,3276.62,1333,21,47600,1194417,6225578,5031161
09-02-2025,Korba,Night,5121.73,1333,32,54950,1847555.5,9731287,7883731.5
10-02-2025,Dipka,Morning,5333.8,2000,32,57650,2191170,14934640,12743470
10-02-2025,Dipka,Evening,5677.19,2000,34,53050,2323926,15896132,13572206
10-02-2025,Dipka,Night,5082.8,2000,31,57750,2090870,14231840,12140970
10-02-2025,Kusmunda,Morning,5729.15,2500,34,60400,3211432.5,12604130,9392697.5
10-02-2025,Kusmunda,Evening,5245.53,2500,32,55700,2940741.5,11540166,8599424.5
10-02-2025,Kusmunda,Night,5399.49,2500,32,54850,3024569.5,11878878,8854308.5
10-02-2025,Korba,Morning,4317.53,1333,26,54650,1565785.5,8203307,6637521.5
10-02-2025,Korba,Evening,5619.75,1333,34,56450,2023362.5,10677525,8654162.5
10-02-2025,Korba,Night,4294.37,1333,26,58700,1561729.5,8159303,6597573.5
11-02-2025,Dipka,Morning,4378.31,2000,26,46550,1797874,12259268,10461394
11-02-2025,Dipka,Evening,5697.52,2000,34,55500,2334508,15953056,13618548
11-02-2025,Dipka,Night,4983.6,2000,30,56150,2049590,13954080,11904490
11-02-2025,Kusmunda,Morning,5685.45,2500,33,59450,3186447.5,12507990,9321542.5
11-02-2025,Kusmunda,Evening,5077.14,2500,31,52300,2844727,11169708,8324981
11-02-2025,Kusmunda,Night,5574.82,2500,34,53350,3119501,12264604,9145103
11-02-2025,Korba,Morning,3947.88,1333,24,55700,1437458,7500972,6063514
11-02-2025,Korba,Evening,4766.24,1333,28,53900,1722084,9055856,7333772
11-02-2025,Korba,Night,5549.21,1333,32,53700,1995923.5,10543499,8547575.5
12-02-2025,Dipka,Morning,5552.25,2000,33,60200,2281100,15546300,13265200
12-02-2025,Dipka,Evening,5377.85,2000,32,57200,2208340,15057980,12849640
12-02-2025,Dipka,Night,6215.13,2000,37,61150,2547202,17402364,14855162
12-02-2025,Kusmunda,Morning,5020.74,2500,31,56250,2817657,11045628,8227971
12-02-2025,Kusmunda,Evening,5430.81,2500,32,54100,3041045.5,11947782,8906736.5
12-02-2025,Kusmunda,Night,6317.82,2500,39,57950,3532751,13899204,10366453
12-02-2025,Korba,Morning,5258.36,1333,32,58150,1898576,9990884,8092308
12-02-2025,Korba,Evening,5197.4,1333,32,58050,1877140,9875060,7997920
12-02-2025,Korba,Night,3989.24,1333,24,55300,1451534,7579556,6128022
13-02-2025,Dipka,Morning,4957.13,2000,30,58500,2041352,13879964,11838612
13-02-2025,Dipka,Evening,5307.36,2000,32,57000,2179944,14860608,12680664
13-02-2025,Dipka,Night,5162.3,2000,31,50700,2115620,14454440,12338820
13-02-2025,Kusmunda,Morning,5953.82,2500,35,61150,3335751,13098404,9762653
13-02-2025,Kusmunda,Evening,5080,2500,31,48550,2842550,11176000,8333450
13-02-2025,Kusmunda,Night,5453.87,2500,33,54100,3053728.5,11998514,8944785.5
13-02-2025,Korba,Morning,4788.43,1333,29,57200,1733150.5,9098017,7364866.5
13-02-2025,Korba,Evening,3965.07,1333,24,54650,1442424.5,7533633,6091208.5
13-02-2025,Korba,Night,4877.11,1333,30,56250,1763238.5,9266509,7503270.5
14-02-2025,Dipka,Morning,5966.09,2000,36,61600,2448036,16705052,14257016
14-02-2025,Dipka,Evening,6198.69,2000,39,60400,2539876,17356332,14816456
14-02-2025,Dipka,Night,5384.42,2000,32,54750,2208518,15076376,12867858
14-02-2025,Kusmunda,Morning,5605.15,2500,34,53250,3136082.5,12331330,9195247.5
14-02-2025,Kusmunda,Evening,5602.32,2500,34,53050,3134326,12325104,9190778
14-02-2025,Kusmunda,Night,5314.4,2500,32,54850,2977770,11691680,8713910
14-02-2025,Korba,Morning,5453.03,1333,33,52500,1961060.5,10360757,8399696.5
14-02-2025,Korba,Evening,5498.44,1333,34,54850,1979304,10447036,8467732
14-02-2025,Korba,Night,4401.58,1333,26,53050,1593603,8363002,6769399
15-02-2025,Dipka,Morning,4113.5,2000,25,52100,1697500,11517800,9820300
15-02-2025,Dipka,Evening,5474.54,2000,33,56450,2246266,15328712,13082446
15-02-2025,Dipka,Night,4330.6,2000,26,52200,1784440,12125680,10341240
15-02-2025,Kusmunda,Morning,4885.52,2500,30,53700,2740736,10748144,8007408
15-02-2025,Kusmunda,Evening,6005.4,2500,37,61050,3364020,13211880,9847860
15-02-2025,Kusmunda,Night,5004.9,2500,30,52300,2804995,11010780,8205785
15-02-2025,Korba,Morning,5402.48,1333,33,60950,1951818,10264712,8312894
15-02-2025,Korba,Evening,5334.99,1333,31,59650,1926896.5,10136481,8209584.5
15-02-2025,Korba,Night,5607.13,1333,33,59650,2022145.5,10653547,8631401.5
16-02-2025,Dipka,Morning,5929.52,2000,36,57850,2429658,16602656,14172998
16-02-2025,Dipka,Evening,5320.78,2000,31,58700,2187012,14898184,12711172
16-02-2025,Dipka,Night,6567.82,2000,40,64150,2691278,18389896,15698618
16-02-2025,Kusmunda,Morning,5247.14,2500,33,52300,2938227,11543708,8605481
16-02-2025,Kusmunda,Evening,5663.89,2500,34,57650,3172789.5,12460558,9287768.5
16-02-2025,Kusmunda,Night,4886.76,2500,29,54650,2742368,10750872,8008504
16-02-2025,Korba,Morning,4808.9,1333,28,55600,1738715,9136910,7398195
16-02-2025,Korba,Evening,4052.43,1333,25,54750,1473100.5,7699617,6226516.5
16-02-2025,Korba,Night,4594.53,1333,28,52950,1661035.5,8729607,7068571.5
17-02-2025,Dipka,Morning,5049.07,2000,30,58050,2077678,14137396,12059718
17-02-2025,Dipka,Evening,4945.19,2000,30,53900,2031976,13846532,11814556
17-02-2025,Dipka,Night,4620.44,2000,28,56900,1905076,12937232,11032156
17-02-2025,Kusmunda,Morning,5633.3,2500,35,57650,3155965,12393260,9237295
17-02-2025,Kusmunda,Evening,6060.84,2500,36,49300,3382762,13333848,9951086
17-02-2025,Kusmunda,Night,5599.49,2500,33,54850,3134569.5,12318878,9184308.5
17-02-2025,Korba,Morning,4550.82,1333,28,58500,1651287,8646558,6995271
17-02-2025,Korba,Evening,4977.37,1333,30,57000,1799079.5,9457003,7657923.5
17-02-2025,Korba,Night,4269.34,1333,26,51100,1545369,8111746,6566377
18-02-2025,Dipka,Morning,5091.26,2000,32,53800,2090304,14255528,12165224
18-02-2025,Dipka,Evening,5377.69,2000,32,55900,2206976,15057532,12850556
18-02-2025,Dipka,Night,5665.54,2000,34,55500,2321716,15863512,13541796
18-02-2025,Kusmunda,Morning,5145.04,2500,31,53150,2882922,11319088,8436166
18-02-2025,Kusmunda,Evening,5709.89,2500,34,54850,3195289.5,12561758,9366468.5
18-02-2025,Kusmunda,Night,5309.21,2500,32,56050,2976115.5,11680262,8704146.5
18-02-2025,Korba,Morning,4618.26,1333,28,57200,1673591,8774694,7101103
18-02-2025,Korba,Evening,5576.3,1333,33,58600,2010305,10594970,8584665
18-02-2025,Korba,Night,4265.95,1333,26,53900,1546982.5,8105305,6558322.5
19-02-2025,Dipka,Morning,4812.67,2000,29,54550,1979618,13475476,11495858
19-02-2025,Dipka,Evening,4836.55,2000,29,53600,1988220,13542340,11554120
19-02-2025,Dipka,Night,5241.54,2000,32,59350,2155966,14676312,12520346
19-02-2025,Kusmunda,Morning,5397,2500,33,51650,3020000,11873400,8853400
19-02-2025,Kusmunda,Evening,5462.41,2500,33,57100,3061425.5,12017302,8955876.5
19-02-2025,Kusmunda,Night,6019.16,2500,36,57200,3367738,13242152,9874414
19-02-2025,Korba,Morning,5383.24,1333,33,54100,1938234,10228156,8289922
19-02-2025,Korba,Evening,4343.7,1333,27,53800,1574095,8253030,6678935
19-02-2025,Korba,Night,6159.72,1333,38,60400,2216302,11703468,9487166
20-02-2025,Dipka,Morning,4790.92,2000,28,54750,1971118,13414576,11443458
20-02-2025,Dipka,Evening,5755.8,2000,35,59350,2361670,16116240,13754570
20-02-2025,Dipka,Night,5131.14,2000,31,53050,2105506,14367192,12261686
20-02-2025,Kusmunda,Morning,5459.72,2500,33,61700,3064546,12011384,8946838
20-02-2025,Kusmunda,Evening,5253.74,2500,32,54650,2944207,11558228,8614021
20-02-2025,Kusmunda,Night,5831.14,2500,35,51750,3258877,12828508,9569631
20-02-2025,Korba,Morning,4779.61,1333,29,57750,1730613.5,9081259,7350645.5
20-02-2025,Korba,Evening,5322.05,1333,32,62450,1925167.5,10111895,8186727.5
20-02-2025,Korba,Night,4956.4,1333,31,61500,1796240,9417160,7620920
21-02-2025,Dipka,Morning,4818.11,2000,29,60000,1987244,13490708,11503464
21-02-2025,Dipka,Evening,5255.96,2000,32,54850,2157234,14716688,12559454
21-02-2025,Dipka,Night,5937.27,2000,36,57100,2432008,16624356,14192348
21-02-2025,Kusmunda,Morning,6245.4,2500,38,53450,3488420,13739880,10251460
21-02-2025,Kusmunda,Evening,5317.62,2500,32,59650,2984341,11698764,8714423
21-02-2025,Kusmunda,Night,5627.07,2500,34,54850,3149738.5,12379554,9229815.5
21-02-2025,Korba,Morning,5291.06,1333,31,51550,1903421,10053014,8149593
21-02-2025,Korba,Evening,5147.49,1333,31,54850,1856471.5,9780231,7923759.5
21-02-2025,Korba,Night,5218.15,1333,32,54950,1881302.5,9914485,8033182.5
22-02-2025,Dipka,Morning,4770.82,2000,29,61500,1969828,13358296,11388468
22-02-2025,Dipka,Evening,5601.08,2000,34,62550,2302982,15683024,13380042
22-02-2025,Dipka,Night,4589.89,2000,28,46950,1882906,12851692,10968786
22-02-2025,Kusmunda,Morning,5897.67,2500,36,55050,3298768.5,12974874,9676105.5
22-02-2025,Kusmunda,Evening,5779.43,2500,34,55700,3234386.5,12714746,9480359.5
22-02-2025,Kusmunda,Night,5593.16,2500,33,57950,3134188,12304952,9170764
22-02-2025,Korba,Morning,5089.97,1333,31,57950,1839439.5,9670943,7831503.5
22-02-2025,Korba,Evening,4711.48,1333,28,54850,1703868,8951812,7247944
22-02-2025,Korba,Night,5034.28,1333,30,55500,1817498,9565132,7747634
23-02-2025,Dipka,Morning,5631.66,2000,34,57950,2310614,15768648,13458034
23-02-2025,Dipka,Evening,5728.93,2000,35,62650,2354222,16041004,13686782
23-02-2025,Dipka,Night,4823.78,2000,30,53800,1983312,13506584,11523272
23-02-2025,Kusmunda,Morning,5733.67,2500,34,54950,3208468.5,12614074,9405605.5
23-02-2025,Kusmunda,Evening,5561.38,2500,34,51750,3110509,12235036,9124527
23-02-2025,Kusmunda,Night,5706.44,2500,35,52400,3190942,12554168,9363226
23-02-2025,Korba,Morning,5462.46,1333,33,64250,1976111,10378674,8402563
23-02-2025,Korba,Evening,5006.7,1333,29,57950,1810295,9512730,7702435
23-02-2025,Korba,Night,4816.83,1333,29,54100,1739990.5,9151977,7411986.5
24-02-2025,Dipka,Morning,5394.06,2000,32,63200,2220824,15103368,12882544
24-02-2025,Dipka,Evening,5288.06,2000,31,59450,2174674,14806568,12631894
24-02-2025,Dipka,Night,5569.5,2000,34,53900,2281700,15594600,13312900
24-02-2025,Kusmunda,Morning,4909.68,2500,30,54850,2755174,10801296,8046122
24-02-2025,Kusmunda,Evening,5851.94,2500,35,58800,3277367,12874268,9596901
24-02-2025,Kusmunda,Night,5319.58,2500,33,55500,2981269,11703076,8721807
24-02-2025,Korba,Morning,4677.57,1333,29,55600,1692749.5,8887383,7194633.5
24-02-2025,Korba,Evening,4640.15,1333,28,61800,1685852.5,8816285,7130432.5
24-02-2025,Korba,Night,5500.86,1333,33,62000,1987301,10451634,8464333
25-02-2025,Dipka,Morning,5823.37,2000,35,53250,2382598,16305436,13922838
25-02-2025,Dipka,Evening,6249.13,2000,37,59650,2559302,17497564,14938262
25-02-2025,Dipka,Night,5399.91,2000,33,56450,2216414,15119748,12903334
25-02-2025,Kusmunda,Morning,5406.45,2500,33,54000,3027547.5,11894190,8866642.5
25-02-2025,Kusmunda,Evening,5456.64,2500,33,56550,3057702,12004608,8946906
25-02-2025,Kusmunda,Night,6065.08,2500,36,57850,3393644,13343176,9949532
25-02-2025,Korba,Morning,4865.53,1333,29,49300,1752235.5,9244507,7492271.5
25-02-2025,Korba,Evening,4525.91,1333,28,52500,1636568.5,8599229,6962660.5
25-02-2025,Korba,Night,4493.83,1333,28,58500,1631340.5,8538277,6906936.5
26-02-2025,Dipka,Morning,5218.71,2000,31,53700,2141184,14612388,12471204
26-02-2025,Dipka,Evening,5661.42,2000,34,59450,2324018,15851976,13527958
26-02-2025,Dipka,Night,5566.39,2000,34,58600,2285156,15585892,13300736
26-02-2025,Kusmunda,Morning,4740.76,2500,29,54100,2661518,10429672,7768154
26-02-2025,Kusmunda,Evening,4352.3,2500,26,50150,2443915,9575060,7131145
26-02-2025,Kusmunda,Night,4394.71,2500,27,52400,2469490.5,9668362,7198871.5
26-02-2025,Korba,Morning,5516.29,1333,34,55600,1986301.5,10480951,8494649.5
26-02-2025,Korba,Evening,5086.82,1333,31,58900,1839287,9664958,7825671
26-02-2025,Korba,Night,4406.7,1333,27,55400,1597745,8372730,6774985
27-02-2025,Dipka,Morning,4643.91,2000,27,56350,1913914,13002948,11089034
27-02-2025,Dipka,Evening,5505.71,2000,33,59450,2261734,15415988,13154254
27-02-2025,Dipka,Night,5703.91,2000,35,58800,2340364,15970948,13630584
27-02-2025,Kusmunda,Morning,5513.03,2500,33,61700,3093866.5,12128666,9034799.5
27-02-2025,Kusmunda,Evening,5151.73,2500,30,51550,2885001.5,11333806,8448804.5
27-02-2025,Kusmunda,Night,4579.2,2500,29,51450,2570010,10074240,7504230
27-02-2025,Korba,Morning,4807.23,1333,29,59550,1742080.5,9133737,7391656.5
27-02-2025,Korba,Evening,4668.66,1333,29,61050,1695081,8870454,7175373
27-02-2025,Korba,Night,5398.89,1333,33,56350,1945961.5,10257891,8311929.5
28-02-2025,Dipka,Morning,5030.77,2000,30,58700,2071008,14086156,12015148
28-02-2025,Dipka,Evening,5123.39,2000,32,58700,2108056,14345492,12237436
28-02-2025,Dipka,Night,6071.12,2000,38,61900,2490348,16999136,14508788
28-02-2025,Kusmunda,Morning,5575.88,2500,34,60300,3127034,12266936,9139902
28-02-2025,Kusmunda,Evening,5312.26,2500,32,53800,2975543,11686972,8711429
28-02-2025,Kusmunda,Night,5393.51,2500,32,49300,3015730.5,11865722,8849991.5
28-02-2025,Korba,Morning,4959.65,1333,31,55600,1791477.5,9423335,7631857.5
28-02-2025,Korba,Evening,4458.68,1333,27,56350,1616888,8471492,6854604
28-02-2025,Korba,Night,4164.54,1333,25,57300,1514889,7912626,6397737
01-03-2025,Dipka,Morning,5440.45,2000,32,57850,2234030,15233260,12999230
01-03-2025,Dipka,Evening,5532.63,2000,33,51550,2264602,15491364,13226762
01-03-2025,Dipka,Night,5267.57,2000,31,59450,2166478,14749196,12582718
01-03-2025,Kusmunda,Morning,5544.55,2500,34,59450,3108952.5,12198010,9089057.5
01-03-2025,Kusmunda,Evening,5716.23,2500,34,57850,3201776.5,12575706,9373929.5
01-03-2025,Kusmunda,Night,5437.66,2500,33,56150,3046863,11962852,8915989
01-03-2025,Korba,Morning,4798.84,1333,29,57950,1737544,9117796,7380252
01-03-2025,Korba,Evening,4309.56,1333,26,56350,1564696,8188164,6623468
01-03-2025,Korba,Night,4071.39,1333,25,57650,1482636.5,7735641,6253004.5
02-03-2025,Dipka,Morning,5712.39,2000,35,56150,2341106,15994692,13653586
02-03-2025,Dipka,Evening,5496.2,2000,34,57000,2255480,15389360,13133880
02-03-2025,Dipka,Night,5041.07,2000,31,57750,2074178,14114996,12040818
02-03-2025,Kusmunda,Morning,5721.17,2500,34,54750,3201393.5,12586574,9385180.5
02-03-2025,Kusmunda,Evening,5763.07,2500,35,57850,3227538.5,12678754,9451215.5
02-03-2025,Kusmunda,Night,5975.81,2500,37,58800,3345495.5,13146782,9801286.5
02-03-2025,Korba,Morning,5512.12,1333,34,61900,1991142,10473028,8481886
02-03-2025,Korba,Evening,4106.94,1333,25,57100,1494529,7803186,6308657
02-03-2025,Korba,Night,4078.77,1333,24,59350,1486919.5,7749663,6262743.5
03-03-2025,Dipka,Morning,5502.1,2000,33,54100,2254940,15405880,13150940
03-03-2025,Dipka,Evening,5798.23,2000,36,61800,2381092,16235044,13853952
03-03-2025,Dipka,Night,5541.22,2000,34,56900,2273388,15515416,13242028
03-03-2025,Kusmunda,Morning,5562.53,2500,34,50050,3109441.5,12237566,9128124.5
03-03-2025,Kusmunda,Evening,5534.75,2500,34,57750,3101862.5,12176450,9074587.5
03-03-2025,Kusmunda,Night,4558.75,2500,27,48150,2555462.5,10029250,7473787.5
03-03-2025,Korba,Morning,4282.3,1333,27,57100,1555905,8136370,6580465
03-03-2025,Korba,Evening,4715.1,1333,28,55600,1705885,8958690,7252805
03-03-2025,Korba,Night,4423.02,1333,27,55500,1603557,8403738,6800181
04-03-2025,Dipka,Morning,4821.16,2000,29,52300,1980764,13499248,11518484
04-03-2025,Dipka,Evening,5079.64,2000,31,57750,2089606,14222992,12133386
04-03-2025,Dipka,Night,5498.29,2000,33,57000,2256316,15395212,13138896
04-03-2025,Kusmunda,Morning,4977.96,2500,31,56350,2794228,10951512,8157284
04-03-2025,Kusmunda,Evening,5130.67,2500,31,57200,2879068.5,11287474,8408405.5
04-03-2025,Kusmunda,Night,5523.82,2500,34,53250,3091351,12152404,9061053
04-03-2025,Korba,Morning,4502.88,1333,27,51350,1627358,8555472,6928114
04-03-2025,Korba,Evening,5191.89,1333,31,59350,1876511.5,9864591,7988079.5
04-03-2025,Korba,Night,5218.56,1333,32,61800,1888296,9915264,8026968
05-03-2025,Dipka,Morning,5380.31,2000,33,56250,2208374,15064868,12856494
05-03-2025,Dipka,Evening,5284.54,2000,33,53900,2167716,14796712,12628996
05-03-2025,Dipka,Night,6442.68,2000,38,63300,2640372,18039504,15399132
05-03-2025,Kusmunda,Morning,5536.04,2500,35,60200,3105022,12179288,9074266
05-03-2025,Kusmunda,Evening,5632.45,2500,34,56550,3154397.5,12391390,9236992.5
05-03-2025,Kusmunda,Night,5832.51,2500,35,57200,3265080.5,12831522,9566441.5
05-03-2025,Korba,Morning,4928.49,1333,29,51450,1776421.5,9364131,7587709.5
05-03-2025,Korba,Evening,4880.45,1333,30,58700,1766857.5,9272855,7505997.5
05-03-2025,Korba,Night,4228.97,1333,25,54450,1534589.5,8035043,6500453.5
06-03-2025,Dipka,Morning,4850.54,2000,30,49100,1989316,13581512,11592196
06-03-2025,Dipka,Evening,5891.38,2000,36,60300,2416852,16495864,14079012
06-03-2025,Dipka,Night,5091.21,2000,30,59900,2096384,14255388,12159004
06-03-2025,Kusmunda,Morning,5081.51,2500,30,53150,2847980.5,11179322,8331341.5
06-03-2025,Kusmunda,Evening,5445.27,2500,33,52300,3047198.5,11979594,8932395.5
06-03-2025,Kusmunda,Night,5646.63,2500,34,58700,3164346.5,12422586,9258239.5
06-03-2025,Korba,Morning,5376.15,1333,33,57300,1938952.5,10214685,8275732.5
06-03-2025,Korba,Evening,5090.13,1333,31,52400,1833945.5,9671247,7837301.5
06-03-2025,Korba,Night,4776.37,1333,28,55600,1727329.5,9075103,7347773.5
07-03-2025,Dipka,Morning,6000.99,2000,37,57000,2457396,16802772,14345376
07-03-2025,Dipka,Evening,5157.37,2000,31,53900,2116848,14440636,12323788
07-03-2025,Dipka,Night,4664.18,2000,29,59250,1924922,13059704,11134782
07-03-2025,Kusmunda,Morning,6373.63,2500,39,60300,3565796.5,14021986,10456189.5
07-03-2025,Kusmunda,Evening,5671.67,2500,35,53150,3172568.5,12477674,9305105.5
07-03-2025,Kusmunda,Night,5371.56,2500,33,55700,3010058,11817432,8807374
07-03-2025,Korba,Morning,3948.08,1333,25,53150,1434978,7501352,6066374
07-03-2025,Korba,Evening,4496.95,1333,27,60750,1634682.5,8544205,6909522.5
07-03-2025,Korba,Night,4775.61,1333,29,54650,1726113.5,9073659,7347545.5
08-03-2025,Dipka,Morning,4775.67,2000,29,56150,1966418,13371876,11405458
08-03-2025,Dipka,Evening,5513.16,2000,35,59450,2264714,15436848,13172134
08-03-2025,Dipka,Night,5383.85,2000,33,56900,2210440,15074780,12864340
08-03-2025,Kusmunda,Morning,5406.81,2500,32,54950,3028695.5,11894982,8866286.5
08-03-2025,Kusmunda,Evening,5999.37,2500,36,54950,3354603.5,13198614,9844010.5
08-03-2025,Kusmunda,Night,5599.14,2500,34,54000,3133527,12318108,9184581
08-03-2025,Korba,Morning,5679.56,1333,35,57100,2044946,10791164,8746218
08-03-2025,Korba,Evening,4834.1,1333,29,59350,1751285,9184790,7433505
08-03-2025,Korba,Night,5156.81,1333,32,60850,1865733.5,9797939,7932205.5
09-03-2025,Dipka,Morning,5009.95,2000,31,55700,2059680,14027860,11968180
09-03-2025,Dipka,Evening,5097.66,2000,32,53800,2092864,14273448,12180584
09-03-2025,Dipka,Night,5290.34,2000,32,58600,2174736,14812952,12638216
09-03-2025,Kusmunda,Morning,5370.98,2500,32,56450,3010489,11816156,8805667
09-03-2025,Kusmunda,Evening,5062.62,2500,30,48450,2832891,11137764,8304873
09-03-2025,Kusmunda,Night,5261.85,2500,32,59450,2953467.5,11576070,8622602.5
09-03-2025,Korba,Morning,4985.9,1333,31,59350,1804415,9473210,7668795
09-03-2025,Korba,Evening,5040.68,1333,29,58700,1822938,9577292,7754354
